passage_id,section_id,text_characters,text_words,footnote_words,title_words
7.4.13.2-c1-s3,7.4.13.2,254,49,0,4
7.4.14.1-c1-s1,7.4.14.1,1276,187,0,5
7.4.14.1-c2-s1,7.4.14.1,742,104,0,2
7.4.14.1-c3-s1,7.4.14.1,1625,265,0,2
7.4.14.1-c4-s1,7.4.14.1,1768,287,0,2
7.4.14.1-c5-s1,7.4.14.1,511,80,0,3
7.4.14.1-c6-s1,7.4.14.1,824,130,0,2
7.4.14.2-c1-s1,7.4.14.2,417,57,0,5
7.4.14.2-c1-s2,7.4.14.2,2060,343,0,5
7.4.15-c1-s1,7.4.15,1041,174,0,4
7.4.15-c2-s1,7.4.15,705,116,55,2
7.4.15-c3-s1,7.4.15,1551,283,0,2
7.4.15-c3-s2,7.4.15,1738,292,0,2
7.4.15-c3-s3,7.4.15,489,90,0,2
7.4.15-c4-s1,7.4.15,1782,299,0,2
7.4.15-c5-s1,7.4.15,170,28,0,5
7.4.15.1-c1-s1,7.4.15.1,1454,216,0,7
7.4.15.1-c2-s1,7.4.15.1,734,104,0,2
7.4.15.1-c3-s1,7.4.15.1,2493,410,24,2
7.4.15.1-c4-s1,7.4.15.1,1952,317,0,2
7.4.15.1-c5-s1,7.4.15.1,507,80,0,3
7.4.15.1-c6-s1,7.4.15.1,844,132,0,2
7.4.15.2-c1-s1,7.4.15.2,427,58,0,7
7.4.15.2-c1-s2,7.4.15.2,2157,348,0,7
7.4.15.2-c1-s3,7.4.15.2,242,45,0,7
7.4.15.3-c1-s1,7.4.15.3,1377,209,0,6
7.4.15.3-c2-s1,7.4.15.3,720,104,0,2
7.4.15.3-c3-s1,7.4.15.3,2143,353,0,2
7.4.15.3-c4-s1,7.4.15.3,1803,293,0,2
7.4.15.3-c5-s1,7.4.15.3,500,81,0,3
7.4.15.3-c6-s1,7.4.15.3,802,132,0,2
7.4.15.4-c1-s1,7.4.15.4,2220,337,0,6
7.4.15.4-c1-s2,7.4.15.4,631,106,0,6
7.4.16-c1-s1,7.4.16,902,161,44,2
7.4.16-c2-s1,7.4.16,18,4,73,4
7.4.16-c2-s2,7.4.16,1627,329,73,4
7.4.16-c2-s3,7.4.16,706,125,73,4
7.4.16-c3-s1,7.4.16,648,116,0,8
7.4.16-c4-s1,7.4.16,1076,197,0,7
7.4.16-c5-s1,7.4.16,1205,222,0,5
7.4.16-c6-s1,7.4.16,321,60,0,5
7.4.16-c7-s1,7.4.16,325,60,0,2
7.4.16-c8-s1,7.4.16,647,115,0,9
7.4.16-c9-s1,7.4.16,462,75,0,7
7.4.16.1-c1-s1,7.4.16.1,997,178,0,3
7.4.16.1-c2-s1,7.4.16.1,416,70,0,6
7.4.16.1-c3-s1,7.4.16.1,1950,339,25,8
7.4.16.1-c4-s1,7.4.16.1,455,77,0,7
7.4.16.1-c5-s1,7.4.16.1,581,103,0,2
7.4.16.2-c1-s1,7.4.16.2,1456,260,0,3
7.4.17-c1-s1,7.4.17,645,116,0,3
7.4.17-c2-s1,7.4.17,25,4,0,4
7.4.17-c2-s2,7.4.17,1572,281,0,4
7.4.17-c2-s3,7.4.17,203,31,0,4
7.4.17-c2-s4,7.4.17,1249,223,0,4
7.4.17-c2-s5,7.4.17,1831,319,0,4
7.4.17-c2-s6,7.4.17,1868,324,0,4
7.4.17-c2-s7,7.4.17,1642,288,0,4
7.4.17-c3-s1,7.4.17,1145,212,0,2
7.4.17-c4-s1,7.4.17,1078,196,0,2
7.4.17-c5-s1,7.4.17,1017,169,28,3
7.4.17.1-c1-s1,7.4.17.1,2305,371,55,4
7.4.17.1-c2-s1,7.4.17.1,184,26,0,2
7.4.17.1-c3-s1,7.4.17.1,742,113,0,3
7.4.17.1-c4-s1,7.4.17.1,528,86,0,2
7.4.17.2-c1-s1,7.4.17.2,967,162,0,4
7.4.18-c1-s1,7.4.18,42,6,0,3
7.4.18-c1-s2,7.4.18,2001,366,0,3
7.4.18-c1-s3,7.4.18,546,99,0,3
7.4.18-c2-s1,7.4.18,1479,281,0,3
7.4.18-c3-s1,7.4.18,1461,273,0,6
7.4.18-c4-s1,7.4.18,1740,321,0,4
7.4.18-c5-s1,7.4.18,412,74,0,4
7.4.18-c6-s1,7.4.18,873,158,0,4
7.4.18-c7-s1,7.4.18,358,67,0,4
7.4.18-c8-s1,7.4.18,1576,282,0,4
7.4.18.1-c1-s1,7.4.18.1,1983,343,66,4
7.4.18.1-c2-s1,7.4.18.1,294,51,0,2
7.4.18.1-c3-s1,7.4.18.1,540,85,0,4
7.4.18.1-c4-s1,7.4.18.1,197,29,0,4
7.4.18.1-c5-s1,7.4.18.1,1021,179,0,2
7.4.18.1-c6-s1,7.4.18.1,340,47,0,4
7.4.18.1-c7-s1,7.4.18.1,794,145,0,2
7.4.18.2-c1-s1,7.4.18.2,1948,354,0,4
7.4.18.2-c1-s2,7.4.18.2,374,71,0,4
7.4.19-c1-s1,7.4.19,292,47,61,4
7.4.19-c2-s1,7.4.19,1501,266,0,2
7.4.19-c3-s1,7.4.19,1529,284,0,5
7.4.19-c4-s1,7.4.19,731,128,0,4
7.4.19-c5-s1,7.4.19,1415,250,102,6
7.4.19-c5-s2,7.4.19,710,129,102,6
7.4.19-c6-s1,7.4.19,1261,224,0,4
7.4.19-c6-s2,7.4.19,1164,217,0,4
7.4.19-c7-s1,7.4.19,721,136,61,4
7.4.19-c8-s1,7.4.19,472,88,0,6
7.4.19.1-c1-s1,7.4.19.1,768,126,0,5
7.4.19.1-c2-s1,7.4.19.1,712,124,0,5
7.4.19.1-c3-s1,7.4.19.1,906,143,0,4
7.4.19.1-c4-s1,7.4.19.1,243,38,0,4
7.4.19.1-c5-s1,7.4.19.1,1680,270,0,3
7.4.19.1-c6-s1,7.4.19.1,336,47,0,4
7.4.19.1-c7-s1,7.4.19.1,560,96,0,2
7.4.19.2-c1-s1,7.4.19.2,1459,255,0,5
7.4.20-c1-s1,7.4.20,332,53,0,3
7.4.20-c2-s1,7.4.20,1559,278,0,2
7.4.20-c3-s1,7.4.20,291,55,0,10
7.4.20-c3-s2,7.4.20,2007,356,0,10
7.4.20-c3-s3,7.4.20,580,106,0,10
7.4.20-c4-s1,7.4.20,962,176,0,2
7.4.20-c4-s2,7.4.20,1721,308,0,2
7.4.20.1-c1-s1,7.4.20.1,581,95,55,4
7.4.20.1-c2-s1,7.4.20.1,1392,221,0,6
7.4.20.1-c3-s1,7.4.20.1,1550,256,20,2
7.4.20.1-c4-s1,7.4.20.1,464,80,0,2
7.4.20.2-c1-s1,7.4.20.2,1367,229,0,4
7.4.21-c1-s1,7.4.21,1162,208,0,4
7.4.21-c2-s1,7.4.21,602,102,0,7
7.4.21-c3-s1,7.4.21,1409,249,0,2
7.4.21-c3-s2,7.4.21,1960,340,0,2
7.4.21-c3-s3,7.4.21,1287,244,0,2
7.4.21-c3-s4,7.4.21,1082,190,0,2
7.4.21-c3-s5,7.4.21,1914,320,0,2
7.4.21.1-c1-s1,7.4.21.1,1697,286,0,5
7.4.21.1-c2-s1,7.4.21.1,782,121,0,7
7.4.21.1-c3-s1,7.4.21.1,770,119,0,9
7.4.21.1-c4-s1,7.4.21.1,1096,174,0,15
7.4.21.1-c5-s1,7.4.21.1,855,140,0,17
7.4.21.1-c6-s1,7.4.21.1,936,161,0,6
7.4.21.1-c7-s1,7.4.21.1,380,61,0,5
7.4.21.2-c1-s1,7.4.21.2,758,127,0,5
7.4.21.2-c1-s2,7.4.21.2,1387,262,0,5
7.4.22-c1-s1,7.4.22,1085,181,0,2
7.4.22-c2-s1,7.4.22,315,51,0,2
7.4.22-c3-s1,7.4.22,1897,314,0,6
7.4.22-c3-s2,7.4.22,558,90,0,6
7.4.22-c4-s1,7.4.22,531,85,0,4
7.4.22-c5-s1,7.4.22,1902,318,0,11
7.4.22-c5-s2,7.4.22,351,60,0,11
7.4.22-c6-s1,7.4.22,1190,197,0,7
7.4.22-c7-s1,7.4.22,393,65,0,2
7.4.22.1-c1-s1,7.4.22.1,1837,286,25,3
7.4.22.1-c2-s1,7.4.22.1,722,100,0,4
7.4.22.1-c3-s1,7.4.22.1,1603,262,0,9
7.4.22.1-c4-s1,7.4.22.1,673,109,0,6
7.4.22.2-c1-s1,7.4.22.2,1114,181,0,3
7.4.22.3-c1-s1,7.4.22.3,2202,343,25,6
7.4.22.3-c2-s1,7.4.22.3,722,100,0,4
7.4.22.3-c3-s1,7.4.22.3,1603,262,0,9
7.4.22.3-c4-s1,7.4.22.3,570,89,0,5
7.4.22.3-c5-s1,7.4.22.3,628,92,0,12
7.4.22.3-c6-s1,7.4.22.3,949,149,0,6
7.4.22.4-c1-s1,7.4.22.4,2009,327,0,6
7.5.1-c1-s1,7.5.1,651,112,0,2
7.5.1-c2-s1,7.5.1,633,106,186,7
7.5.1-c2-s2,7.5.1,1302,238,186,7
7.5.1-c2-s3,7.5.1,1226,208,186,7
7.5.1-c2-s4,7.5.1,1985,349,186,7
7.5.1-c2-s5,7.5.1,2045,350,186,7
7.5.1-c2-s6,7.5.1,1259,212,186,7
7.5.1-c2-s7,7.5.1,1608,277,186,7
7.5.1-c2-s8,7.5.1,939,154,186,7
7.5.1-c3-s1,7.5.1,1602,283,0,5
7.5.1-c3-s2,7.5.1,1697,302,0,5
7.5.1-c3-s3,7.5.1,1657,297,0,5
7.5.1-c4-s1,7.5.1,1564,275,44,2
7.5.1-c4-s2,7.5.1,1339,256,44,2
7.5.1-c4-s3,7.5.1,1757,307,44,2
7.5.1-c5-s1,7.5.1,531,92,0,6
7.5.1.1-c1-s1,7.5.1.1,586,97,0,4
7.5.1.1-c2-s1,7.5.1.1,815,121,0,7
7.5.1.1-c3-s1,7.5.1.1,636,100,0,5
7.5.1.1-c4-s1,7.5.1.1,591,97,0,2
7.5.1.1-c5-s1,7.5.1.1,506,81,0,2
7.5.1.2-c1-s1,7.5.1.2,482,76,0,4
7.5.1.2-c2-s1,7.5.1.2,2289,345,87,7
7.5.1.2-c2-s2,7.5.1.2,2281,360,87,7
7.5.1.2-c2-s3,7.5.1.2,2250,361,87,7
7.5.1.2-c3-s1,7.5.1.2,2397,390,0,5
7.5.1.2-c3-s2,7.5.1.2,2355,380,0,5
7.5.1.2-c3-s3,7.5.1.2,1698,278,0,5
7.5.1.2-c4-s1,7.5.1.2,2339,395,0,2
7.5.1.2-c4-s2,7.5.1.2,2290,371,0,2
7.5.1.2-c4-s3,7.5.1.2,1565,266,0,2
7.5.1.2-c5-s1,7.5.1.2,506,81,0,2
7.5.1.3-c1-s1,7.5.1.3,1427,229,0,3
7.5.2-c1-s1,7.5.2,586,109,0,2
7.5.2-c2-s1,7.5.2,487,78,0,5
7.5.2-c3-s1,7.5.2,1746,331,89,9
7.5.2-c3-s2,7.5.2,2006,380,89,9
7.5.2-c4-s1,7.5.2,1194,214,0,8
7.5.2-c5-s1,7.5.2,818,154,33,2
7.5.2.1-c1-s1,7.5.2.1,734,130,0,4
7.5.2.1-c2-s1,7.5.2.1,985,147,49,4
7.5.2.1-c3-s1,7.5.2.1,590,96,0,2
7.5.2.2-c1-s1,7.5.2.2,959,173,56,4
7.5.2.2-c2-s1,7.5.2.2,2121,333,44,2
7.5.2.2-c3-s1,7.5.2.2,1504,268,5,6
7.5.2.2-c4-s1,7.5.2.2,439,78,0,8
7.5.2.2-c5-s1,7.5.2.2,851,148,0,2
7.5.2.2-c6-s1,7.5.2.2,1136,199,0,2
7.5.2.3-c1-s1,7.5.2.3,1915,346,0,3
7.5.3-c1-s1,7.5.3,331,54,0,3
7.5.3-c2-s1,7.5.3,743,134,0,5
7.5.3-c3-s1,7.5.3,1799,292,43,5
7.5.3-c3-s2,7.5.3,1633,277,43,5
7.5.3-c3-s3,7.5.3,1577,275,43,5
7.5.3-c3-s4,7.5.3,1718,324,43,5
7.5.3-c3-s5,7.5.3,627,120,43,5
7.5.3.1-c1-s1,7.5.3.1,890,151,0,5
7.5.3.1-c2-s1,7.5.3.1,994,149,49,4
7.5.3.1-c3-s1,7.5.3.1,600,98,0,2
7.5.3.2-c1-s1,7.5.3.2,1139,195,56,5
7.5.3.2-c2-s1,7.5.3.2,2121,333,44,2
7.5.3.2-c3-s1,7.5.3.2,1498,268,5,6
7.5.3.2-c4-s1,7.5.3.2,439,78,0,8
7.5.3.2-c5-s1,7.5.3.2,2271,358,0,5
7.5.3.2-c5-s2,7.5.3.2,2155,359,0,5
7.5.3.2-c5-s3,7.5.3.2,419,66,0,5
7.5.3.2-c5-s4,7.5.3.2,643,111,0,5
7.5.3.2-c6-s1,7.5.3.2,1281,217,0,2
7.5.3.2-c7-s1,7.5.3.2,1155,194,0,2
7.5.3.2-c8-s1,7.5.3.2,1181,203,0,2
7.5.3.3-c1-s1,7.5.3.3,590,94,0,4
7.5.3.3-c1-s2,7.5.3.3,1969,348,0,4
7.5.3.3-c1-s3,7.5.3.3,417,80,0,4
7.5.4-c1-s1,7.5.4,596,107,0,2
7.5.4-c2-s1,7.5.4,1844,310,0,11
7.5.4-c3-s1,7.5.4,1639,300,30,5
7.5.4-c3-s2,7.5.4,1682,298,30,5
7.5.4-c3-s3,7.5.4,2235,392,30,5
7.5.4-c3-s4,7.5.4,1470,283,30,5
7.5.4-c4-s1,7.5.4,2100,363,60,7
7.5.4-c4-s2,7.5.4,2088,366,60,7
7.5.4-c4-s3,7.5.4,1917,326,60,7
7.5.4-c4-s4,7.5.4,573,101,60,7
7.5.4.1-c1-s1,7.5.4.1,716,113,25,4
7.5.4.1-c2-s1,7.5.4.1,1006,150,49,4
7.5.4.1-c3-s1,7.5.4.1,592,96,0,2
7.5.4.2-c1-s1,7.5.4.2,587,93,56,3
7.5.4.2-c2-s1,7.5.4.2,1287,223,0,11
7.5.4.2-c3-s1,7.5.4.2,2426,393,0,7
7.5.4.2-c3-s2,7.5.4.2,2018,346,0,7
7.5.4.2-c3-s3,7.5.4.2,460,83,0,7
7.5.4.2-c4-s1,7.5.4.2,2254,361,103,8
7.5.4.2-c4-s2,7.5.4.2,2376,380,103,8
7.5.4.2-c5-s1,7.5.4.2,824,141,0,2
7.5.4.3-c1-s1,7.5.4.3,523,80,0,3
7.5.4.3-c1-s2,7.5.4.3,1983,362,0,3
7.5.4.3-c1-s3,7.5.4.3,728,145,0,3
7.5.5-c1-s1,7.5.5,1993,331,43,3
7.5.5-c1-s2,7.5.5,1966,324,43,3
7.5.5-c1-s3,7.5.5,1258,210,43,3
7.5.5-c1-s4,7.5.5,1574,273,43,3
7.5.5-c1-s5,7.5.5,1406,270,43,3
7.5.5-c1-s6,7.5.5,1992,363,43,3
7.5.5-c1-s7,7.5.5,294,54,43,3
7.5.5-c2-s1,7.5.5,1356,238,0,8
7.5.5-c2-s2,7.5.5,1435,263,0,8
7.5.5-c3-s1,7.5.5,1480,256,26,6
7.5.5.1-c1-s1,7.5.5.1,1106,168,25,7
7.5.5.1-c2-s1,7.5.5.1,1030,153,49,4
7.5.5.1-c3-s1,7.5.5.1,607,98,0,2
7.5.5.2-c1-s1,7.5.5.2,972,147,56,6
7.5.5.2-c2-s1,7.5.5.2,1284,223,0,11
7.5.5.2-c3-s1,7.5.5.2,2418,393,0,7
7.5.5.2-c3-s2,7.5.5.2,2016,346,0,7
7.5.5.2-c3-s3,7.5.5.2,471,84,0,7
7.5.5.2-c4-s1,7.5.5.2,2251,361,103,8
7.5.5.2-c4-s2,7.5.5.2,2251,362,103,8
7.5.5.2-c5-s1,7.5.5.2,2426,384,0,5
7.5.5.2-c5-s2,7.5.5.2,2304,371,0,5
7.5.5.2-c5-s3,7.5.5.2,82,13,0,5
7.5.5.2-c5-s4,7.5.5.2,646,111,0,5
7.5.5.2-c6-s1,7.5.5.2,1272,208,0,2
7.5.5.2-c7-s1,7.5.5.2,1176,192,0,2
7.5.5.3-c1-s1,7.5.5.3,715,105,0,6
7.5.5.3-c1-s2,7.5.5.3,2036,364,0,6
7.5.5.3-c1-s3,7.5.5.3,1826,320,0,6
7.5.5.4-c1-s1,7.5.5.4,1174,194,25,8
7.5.5.4-c2-s1,7.5.5.4,988,148,49,4
7.5.5.4-c3-s1,7.5.5.4,603,98,0,2
7.5.5.5-c1-s1,7.5.5.5,1250,202,56,7
7.5.5.5-c2-s1,7.5.5.5,1287,223,0,11
7.5.5.5-c3-s1,7.5.5.5,2426,393,0,7
7.5.5.5-c3-s2,7.5.5.5,2034,346,0,7
7.5.5.5-c3-s3,7.5.5.5,471,84,0,7
7.5.5.5-c4-s1,7.5.5.5,2254,361,103,8
7.5.5.5-c4-s2,7.5.5.5,2256,363,103,8
7.5.5.5-c5-s1,7.5.5.5,242,36,0,5
7.5.5.5-c6-s1,7.5.5.5,705,121,0,5
7.5.5.5-c7-s1,7.5.5.5,1077,190,0,2
7.5.5.5-c8-s1,7.5.5.5,1237,211,0,2
7.5.5.6-c1-s1,7.5.5.6,778,128,0,7
7.5.5.6-c1-s2,7.5.5.6,2036,364,0,7
7.5.5.6-c1-s3,7.5.5.6,1751,331,0,7
7.5.5.7-c1-s1,7.5.5.7,1179,180,56,6
7.5.5.7-c2-s1,7.5.5.7,1285,223,0,11
7.5.5.7-c3-s1,7.5.5.7,2418,393,0,7
7.5.5.7-c3-s2,7.5.5.7,2020,346,0,7
7.5.5.7-c3-s3,7.5.5.7,471,84,0,7
7.5.5.7-c4-s1,7.5.5.7,2252,361,103,8
7.5.5.7-c4-s2,7.5.5.7,2251,362,103,8
7.5.5.7-c5-s1,7.5.5.7,2325,373,33,7
7.5.5.7-c5-s2,7.5.5.7,2391,394,33,7
7.5.5.7-c5-s3,7.5.5.7,1772,281,33,7
7.5.5.7-c5-s4,7.5.5.7,200,39,33,7
7.5.5.7-c5-s5,7.5.5.7,2340,402,33,7
7.5.5.7-c6-s1,7.5.5.7,1212,202,0,2
7.5.5.7-c7-s1,7.5.5.7,1119,188,0,2
7.5.5.8-c1-s1,7.5.5.8,513,81,0,6
7.5.5.8-c1-s2,7.5.5.8,2042,364,0,6
7.5.5.8-c1-s3,7.5.5.8,1923,331,0,6
7.5.5.8-c1-s4,7.5.5.8,1049,195,0,6
7.5.6-c1-s1,7.5.6,1233,213,0,3
7.5.6-c1-s2,7.5.6,2056,337,0,3
7.5.6-c1-s3,7.5.6,2009,346,0,3
7.5.6-c1-s4,7.5.6,784,134,0,3
7.5.6-c1-s5,7.5.6,504,88,0,3
7.5.6-c1-s6,7.5.6,1425,274,0,3
7.5.6-c1-s7,7.5.6,1987,362,0,3
7.5.6-c1-s8,7.5.6,286,54,0,3
7.5.6-c2-s1,7.5.6,1620,285,0,8
7.5.6-c3-s1,7.5.6,916,157,26,6
7.5.6.1-c1-s1,7.5.6.1,820,128,56,6
7.5.6.1-c2-s1,7.5.6.1,1042,187,0,11
7.5.6.1-c3-s1,7.5.6.1,2357,393,0,7
7.5.6.1-c3-s2,7.5.6.1,1986,347,0,7
7.5.6.1-c3-s3,7.5.6.1,347,64,0,7
7.5.6.1-c4-s1,7.5.6.1,2128,348,103,8
7.5.6.1-c4-s2,7.5.6.1,2248,365,103,8
7.5.6.1-c5-s1,7.5.6.1,1352,225,85,4
7.5.6.1-c6-s1,7.5.6.1,2279,360,0,5
7.5.6.1-c6-s2,7.5.6.1,2262,372,0,5
7.5.6.1-c6-s3,7.5.6.1,227,33,0,5
7.5.6.1-c6-s4,7.5.6.1,661,114,0,5
7.5.6.1-c7-s1,7.5.6.1,1338,228,0,2
7.5.6.2-c1-s1,7.5.6.2,503,70,0,6
7.5.6.2-c1-s2,7.5.6.2,1772,308,0,6
7.5.6.2-c1-s3,7.5.6.2,819,132,0,6
7.5.6.3-c1-s1,7.5.6.3,739,126,56,6
7.5.6.3-c2-s1,7.5.6.3,1042,187,0,11
7.5.6.3-c3-s1,7.5.6.3,2357,393,0,7
7.5.6.3-c3-s2,7.5.6.3,1986,347,0,7
7.5.6.3-c3-s3,7.5.6.3,347,64,0,7
7.5.6.3-c4-s1,7.5.6.3,2139,349,103,8
7.5.6.3-c4-s2,7.5.6.3,2247,365,103,8
7.5.6.3-c5-s1,7.5.6.3,1350,225,85,4
7.5.6.3-c6-s1,7.5.6.3,259,45,0,5
7.5.6.3-c7-s1,7.5.6.3,982,177,0,2
7.5.6.4-c1-s1,7.5.6.4,431,66,0,6
7.5.6.4-c1-s2,7.5.6.4,1831,329,0,6
7.5.6.4-c1-s3,7.5.6.4,195,38,0,6
7.5.7-c1-s1,7.5.7,1938,338,0,4
7.5.7-c1-s2,7.5.7,1362,229,0,4
7.5.7.1-c1-s1,7.5.7.1,1055,175,56,5
7.5.7.1-c2-s1,7.5.7.1,1053,188,0,11
7.5.7.1-c3-s1,7.5.7.1,2357,393,0,7
7.5.7.1-c3-s2,7.5.7.1,1986,347,0,7
7.5.7.1-c3-s3,7.5.7.1,347,64,0,7
7.5.7.1-c4-s1,7.5.7.1,2148,348,103,8
7.5.7.1-c4-s2,7.5.7.1,2249,365,103,8
7.5.7.1-c5-s1,7.5.7.1,1372,229,86,4
7.5.7.1-c6-s1,7.5.7.1,2280,360,0,5
7.5.7.1-c6-s2,7.5.7.1,2262,372,0,5
7.5.7.1-c6-s3,7.5.7.1,227,33,0,5
7.5.7.1-c6-s4,7.5.7.1,658,113,0,5
7.5.7.1-c7-s1,7.5.7.1,710,125,0,6
7.5.7.1-c8-s1,7.5.7.1,261,45,0,5
7.5.7.1-c9-s1,7.5.7.1,1306,228,0,2
7.5.7.2-c1-s1,7.5.7.2,686,103,0,5
7.5.7.2-c1-s2,7.5.7.2,1878,314,0,5
7.5.7.2-c1-s3,7.5.7.2,1415,240,0,5
7.5.8-c1-s1,7.5.8,1285,234,0,2
7.5.8.1-c1-s1,7.5.8.1,1041,185,56,3
7.5.8.1-c2-s1,7.5.8.1,2126,338,80,2
7.5.8.1-c3-s1,7.5.8.1,1502,268,5,6
7.5.8.1-c4-s1,7.5.8.1,440,80,0,8
7.5.8.1-c5-s1,7.5.8.1,905,160,0,2
7.5.9-c1-s1,7.5.9,1523,240,0,3
7.5.9-c1-s2,7.5.9,949,161,0,3
7.5.9.1-c1-s1,7.5.9.1,1589,267,80,4
7.5.9.1-c2-s1,7.5.9.1,2130,338,80,2
7.5.9.1-c3-s1,7.5.9.1,1502,268,5,6
7.5.9.1-c4-s1,7.5.9.1,440,80,0,8
7.5.9.1-c5-s1,7.5.9.1,2171,329,32,3
7.5.9.1-c5-s2,7.5.9.1,2135,348,32,3
7.5.9.1-c5-s3,7.5.9.1,835,140,32,3
7.5.9.1-c5-s4,7.5.9.1,2393,388,32,3
7.5.9.1-c6-s1,7.5.9.1,1125,186,0,2
7.5.9.2-c1-s1,7.5.9.2,670,111,0,4
7.5.9.2-c1-s2,7.5.9.2,1774,318,0,4
7.5.9.2-c1-s3,7.5.9.2,1931,294,0,4
7.5.10-c1-s1,7.5.10,536,98,0,4
7.5.10-c2-s1,7.5.10,1337,230,105,4
7.5.10-c2-s2,7.5.10,1863,334,105,4
7.5.10-c2-s3,7.5.10,1436,248,105,4
7.5.10-c2-s4,7.5.10,1206,209,105,4
7.5.10-c2-s5,7.5.10,921,160,105,4
7.5.10-c3-s1,7.5.10,1634,293,31,3
7.5.10-c3-s2,7.5.10,1877,342,31,3
7.5.10-c3-s3,7.5.10,115,19,31,3
7.5.10-c3-s4,7.5.10,940,166,31,3
7.5.10-c4-s1,7.5.10,49,9,0,9
7.5.10-c4-s2,7.5.10,1689,321,0,9
7.5.10-c4-s3,7.5.10,1361,245,0,9
7.5.10-c5-s1,7.5.10,650,114,0,2
7.5.10-c6-s1,7.5.10,268,46,0,5
7.5.10-c7-s1,7.5.10,1886,333,0,4
7.5.10-c7-s2,7.5.10,583,107,0,4
7.5.10.1-c1-s1,7.5.10.1,678,115,0,5
7.5.10.1-c2-s1,7.5.10.1,652,109,30,4
7.5.10.1-c3-s1,7.5.10.1,504,82,39,5
7.5.10.1-c4-s1,7.5.10.1,1106,193,0,4
7.5.10.1-c5-s1,7.5.10.1,499,86,26,2
7.5.10.1-c6-s1,7.5.10.1,550,92,0,2
7.5.10.1-c7-s1,7.5.10.1,1816,318,0,10
7.5.10.2-c1-s1,7.5.10.2,755,126,0,8
7.5.10.2-c2-s1,7.5.10.2,1845,300,0,4
7.5.10.2-c3-s1,7.5.10.2,329,55,39,5
7.5.10.2-c4-s1,7.5.10.2,1148,199,0,4
7.5.10.2-c5-s1,7.5.10.2,499,86,26,2
7.5.10.2-c6-s1,7.5.10.2,550,92,0,2
7.5.10.2-c7-s1,7.5.10.2,1816,318,0,10
7.5.10.3-c1-s1,7.5.10.3,1400,254,0,5
7.5.11-c1-s1,7.5.11,1443,247,0,3
7.5.11-c2-s1,7.5.11,320,57,0,7
7.5.11-c3-s1,7.5.11,1001,183,0,5
7.5.11-c4-s1,7.5.11,414,64,26,2
7.5.11-c4-s2,7.5.11,1561,304,26,2
7.5.11-c4-s3,7.5.11,350,57,26,2
7.5.11-c4-s4,7.5.11,1657,286,26,2
7.5.11-c4-s5,7.5.11,798,135,26,2
7.5.11-c4-s6,7.5.11,1619,280,26,2
7.5.11-c4-s7,7.5.11,977,165,26,2
7.5.11-c4-s8,7.5.11,1019,176,26,2
7.5.11-c5-s1,7.5.11,1830,321,36,6
7.5.11-c5-s2,7.5.11,998,179,36,6
7.5.11-c6-s1,7.5.11,388,70,0,9
7.5.11-c7-s1,7.5.11,1722,304,0,5
7.5.11-c7-s2,7.5.11,2159,355,0,5
7.5.11-c7-s3,7.5.11,1416,246,0,5
7.5.11-c7-s4,7.5.11,1854,301,0,5
7.5.11.1-c1-s1,7.5.11.1,2368,372,78,4
7.5.11.1-c1-s2,7.5.11.1,2456,405,78,4
7.5.11.1-c1-s3,7.5.11.1,1053,183,78,4
7.5.12-c1-s1,7.5.12,1163,205,23,5
7.5.12-c2-s1,7.5.12,1033,172,0,6
7.5.12-c2-s2,7.5.12,1346,245,0,6
7.5.12-c2-s3,7.5.12,1627,275,0,6
7.5.12-c3-s1,7.5.12,1599,292,0,5
7.5.12-c3-s2,7.5.12,1609,287,0,5
7.5.12-c3-s3,7.5.12,826,149,0,5
7.5.12-c4-s1,7.5.12,1779,321,157,2
7.5.12-c4-s2,7.5.12,684,131,157,2
7.5.12-c4-s3,7.5.12,2049,371,157,2
7.5.12-c4-s4,7.5.12,1916,339,157,2
7.5.12-c4-s5,7.5.12,219,38,157,2
7.5.12-c4-s6,7.5.12,1754,318,157,2
7.5.12-c4-s7,7.5.12,1522,272,157,2
7.5.12-c4-s8,7.5.12,1350,244,157,2
7.5.12-c4-s9,7.5.12,1695,322,157,2
7.5.12-c5-s1,7.5.12,13,2,137,2
7.5.12-c5-s2,7.5.12,1577,287,137,2
7.5.12-c5-s3,7.5.12,562,105,137,2
7.5.12-c5-s4,7.5.12,1746,328,137,2
7.5.12-c5-s5,7.5.12,1116,200,137,2
7.5.12-c5-s6,7.5.12,1921,347,137,2
7.5.12-c5-s7,7.5.12,316,56,137,2
7.5.12-c6-s1,7.5.12,702,122,0,6
7.5.12-c7-s1,7.5.12,889,154,0,3
7.5.12.1-c1-s1,7.5.12.1,596,92,61,6
7.5.12.1-c2-s1,7.5.12.1,420,64,0,6
7.5.12.1-c2-s2,7.5.12.1,2458,381,0,6
7.5.12.1-c2-s3,7.5.12.1,1180,189,0,6
7.5.12.1-c3-s1,7.5.12.1,2372,389,0,5
7.5.12.1-c3-s2,7.5.12.1,2188,350,0,5
7.5.12.1-c3-s3,7.5.12.1,853,141,0,5
7.5.12.1-c4-s1,7.5.12.1,609,96,135,2
7.5.12.1-c4-s2,7.5.12.1,2450,399,135,2
7.5.12.1-c4-s3,7.5.12.1,2308,374,135,2
7.5.12.1-c4-s4,7.5.12.1,1272,215,135,2
7.5.12.1-c5-s1,7.5.12.1,2217,384,0,2
